"counter","size","memtype","temp","opt","value"
L1-DCACHE-LOADS,huge,wc,nt,O2.stride,1966106006
L1-DCACHE-LOADS,huge,unc,t,O2,1966202508
L1-DCACHE-LOADS,huge,unc,t,O2.double,1966203186
L1-DCACHE-LOADS,huge,unc,t,O2.stride,1966209676
L1-DCACHE-LOADS,huge,unc,nt,O2,1966202414
L1-DCACHE-LOADS,huge,unc,nt,O2.double,1966200673
L1-DCACHE-LOADS,huge,unc,nt,O2.stride,1966209084
L1-DCACHE-LOADS,small,wb,t,O2,1966082919
L1-DCACHE-LOADS,small,wb,t,O2.double,1966082996
L1-DCACHE-LOADS,small,wb,t,O2.stride,1966085565
L1-DCACHE-LOADS,small,wb,nt,O2,1966083360
L1-DCACHE-LOADS,small,wb,nt,O2.double,1966082828
L1-DCACHE-LOADS,small,wb,nt,O2.stride,1966085761
L1-DCACHE-LOADS,small,wc,t,O2,1966202459
L1-DCACHE-LOADS,small,wc,t,O2.double,1966202293
L1-DCACHE-LOADS,small,wc,t,O2.stride,1966209081
L1-DCACHE-LOADS,small,wc,nt,O2,1966087305
L1-DCACHE-LOADS,small,wc,nt,O2.double,1966087861
L1-DCACHE-LOADS,small,wc,nt,O2.stride,1966098653
L1-DCACHE-LOADS,small,unc,t,O2,1966202304
L1-DCACHE-LOADS,small,unc,t,O2.double,1966202276
L1-DCACHE-LOADS,small,unc,t,O2.stride,1966208886
L1-DCACHE-LOADS,small,unc,nt,O2,1966202235
L1-DCACHE-LOADS,small,unc,nt,O2.double,1966200798
L1-DCACHE-LOADS,small,unc,nt,O2.stride,1966208831
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2,985006641
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.double,985006652
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.stride,1970015675
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2,985005272
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.double,985006066
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.stride,1970012060
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2,1927884
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.double,1926398
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.stride,3962410
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2,1938064
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.double,1937626
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.stride,3877644
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2,1927865
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.double,1926527
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.stride,3963947
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2,1926525
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.double,1926461
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.stride,3974623
L1-DCACHE-LOAD-MISSES,small,wb,t,O2,984979099
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.double,984978654
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.stride,1969961191
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2,984977228
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.double,984978240
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.stride,1969958073
L1-DCACHE-LOAD-MISSES,small,wc,t,O2,450026
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.double,462210
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.stride,597183
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2,31158
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.double,32025
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.stride,76392
L1-DCACHE-LOAD-MISSES,small,unc,t,O2,453110
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.double,444697
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.stride,495562
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2,425473
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.double,445763
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.stride,552102
PAPI_L2_DCM,huge,wb,t,O2,985004267
PAPI_L2_DCM,huge,wb,t,O2.double,985003317
PAPI_L2_DCM,huge,wb,t,O2.stride,1970006922
PAPI_L2_DCM,huge,wb,nt,O2,985003654
PAPI_L2_DCM,huge,wb,nt,O2.double,985004127
PAPI_L2_DCM,huge,wb,nt,O2.stride,1970008283
PAPI_L2_DCM,huge,wc,t,O2,1924164
PAPI_L2_DCM,huge,wc,t,O2.double,1924039
PAPI_L2_DCM,huge,wc,t,O2.stride,3846870
PAPI_L2_DCM,huge,wc,nt,O2,1920574
PAPI_L2_DCM,huge,wc,nt,O2.double,1920760
PAPI_L2_DCM,huge,wc,nt,O2.stride,3840147
PAPI_L2_DCM,huge,unc,t,O2,1924034
PAPI_L2_DCM,huge,unc,t,O2.double,1924047
PAPI_L2_DCM,huge,unc,t,O2.stride,3847035
PAPI_L2_DCM,huge,unc,nt,O2,1923835
PAPI_L2_DCM,huge,unc,nt,O2.double,1923799
PAPI_L2_DCM,huge,unc,nt,O2.stride,3847244
PAPI_L2_DCM,small,wb,t,O2,984975479
PAPI_L2_DCM,small,wb,t,O2.double,984977846
PAPI_L2_DCM,small,wb,t,O2.stride,1969949757
PAPI_L2_DCM,small,wb,nt,O2,984977453
PAPI_L2_DCM,small,wb,nt,O2.double,984975105
PAPI_L2_DCM,small,wb,nt,O2.stride,1969949435
PAPI_L2_DCM,small,wc,t,O2,1862
PAPI_L2_DCM,small,wc,t,O2.double,3860
PAPI_L2_DCM,small,wc,t,O2.stride,3516
PAPI_L2_DCM,small,wc,nt,O2,215
PAPI_L2_DCM,small,wc,nt,O2.double,497
PAPI_L2_DCM,small,wc,nt,O2.stride,649
PAPI_L2_DCM,small,unc,t,O2,1776
PAPI_L2_DCM,small,unc,t,O2.double,1745
PAPI_L2_DCM,small,unc,t,O2.stride,1771
PAPI_L2_DCM,small,unc,nt,O2,2297
PAPI_L2_DCM,small,unc,nt,O2.double,2490
PAPI_L2_DCM,small,unc,nt,O2.stride,1390
PAPI_L2_DCR,huge,wb,t,O2,985007058
PAPI_L2_DCR,huge,wb,t,O2.double,985007743
PAPI_L2_DCR,huge,wb,t,O2.stride,1970014418
PAPI_L2_DCR,huge,wb,nt,O2,985004252
PAPI_L2_DCR,huge,wb,nt,O2.double,985006288
PAPI_L2_DCR,huge,wb,nt,O2.stride,1970012635
PAPI_L2_DCR,huge,wc,t,O2,1926575
PAPI_L2_DCR,huge,wc,t,O2.double,1926196
PAPI_L2_DCR,huge,wc,t,O2.stride,3975556
PAPI_L2_DCR,huge,wc,nt,O2,1938163
PAPI_L2_DCR,huge,wc,nt,O2.double,1937519
PAPI_L2_DCR,huge,wc,nt,O2.stride,3878015
PAPI_L2_DCR,huge,unc,t,O2,1926927
PAPI_L2_DCR,huge,unc,t,O2.double,1926320
PAPI_L2_DCR,huge,unc,t,O2.stride,3975096
PAPI_L2_DCR,huge,unc,nt,O2,1926284
PAPI_L2_DCR,huge,unc,nt,O2.double,1926751
PAPI_L2_DCR,huge,unc,nt,O2.stride,3967157
PAPI_L2_DCR,small,wb,t,O2,984979413
PAPI_L2_DCR,small,wb,t,O2.double,984979765
PAPI_L2_DCR,small,wb,t,O2.stride,1969961128
PAPI_L2_DCR,small,wb,nt,O2,984979117
PAPI_L2_DCR,small,wb,nt,O2.double,984979409
PAPI_L2_DCR,small,wb,nt,O2.stride,1969958980
PAPI_L2_DCR,small,wc,t,O2,440924
PAPI_L2_DCR,small,wc,t,O2.double,470681
PAPI_L2_DCR,small,wc,t,O2.stride,560959
PAPI_L2_DCR,small,wc,nt,O2,37119
PAPI_L2_DCR,small,wc,nt,O2.double,29391
PAPI_L2_DCR,small,wc,nt,O2.stride,75578
PAPI_L2_DCR,small,unc,t,O2,421134
PAPI_L2_DCR,small,unc,t,O2.double,441506
PAPI_L2_DCR,small,unc,t,O2.stride,502913
PAPI_L2_DCR,small,unc,nt,O2,452230
PAPI_L2_DCR,small,unc,nt,O2.double,429745
PAPI_L2_DCR,small,unc,nt,O2.stride,623621
PAPI_L3_TCM,huge,wb,t,O2,984987943
PAPI_L3_TCM,huge,wb,t,O2.double,984981926
PAPI_L3_TCM,huge,wb,t,O2.stride,1969963979
PAPI_L3_TCM,huge,wb,nt,O2,984981973
PAPI_L3_TCM,huge,wb,nt,O2.double,984982027
PAPI_L3_TCM,huge,wb,nt,O2.stride,1969963901
PAPI_L3_TCM,huge,wc,t,O2,151662
PAPI_L3_TCM,huge,wc,t,O2.double,179326
PAPI_L3_TCM,huge,wc,t,O2.stride,196178
PAPI_L3_TCM,huge,wc,nt,O2,3463
PAPI_L3_TCM,huge,wc,nt,O2.double,2470
PAPI_L3_TCM,huge,wc,nt,O2.stride,3119
PAPI_L3_TCM,huge,unc,t,O2,142034
PAPI_L3_TCM,huge,unc,t,O2.double,162400
PAPI_L3_TCM,huge,unc,t,O2.stride,143730
PAPI_L3_TCM,huge,unc,nt,O2,154465
PAPI_L3_TCM,huge,unc,nt,O2.double,140871
PAPI_L3_TCM,huge,unc,nt,O2.stride,146358
PAPI_L3_TCM,small,wb,t,O2,40792355
PAPI_L3_TCM,small,wb,t,O2.double,44178036
PAPI_L3_TCM,small,wb,t,O2.stride,76063004
PAPI_L3_TCM,small,wb,nt,O2,37930269
PAPI_L3_TCM,small,wb,nt,O2.double,33738200
PAPI_L3_TCM,small,wb,nt,O2.stride,74926312
PAPI_L3_TCM,small,wc,t,O2,559
PAPI_L3_TCM,small,wc,t,O2.double,631
PAPI_L3_TCM,small,wc,t,O2.stride,473
PAPI_L3_TCM,small,wc,nt,O2,64
PAPI_L3_TCM,small,wc,nt,O2.double,29
PAPI_L3_TCM,small,wc,nt,O2.stride,94
PAPI_L3_TCM,small,unc,t,O2,413
PAPI_L3_TCM,small,unc,t,O2.double,465
PAPI_L3_TCM,small,unc,t,O2.stride,762
PAPI_L3_TCM,small,unc,nt,O2,1147
PAPI_L3_TCM,small,unc,nt,O2.double,1364
PAPI_L3_TCM,small,unc,nt,O2.stride,430
PAPI_L3_TCR,huge,wb,t,O2,985013663
PAPI_L3_TCR,huge,wb,t,O2.double,985009601
PAPI_L3_TCR,huge,wb,t,O2.stride,1970018895
PAPI_L3_TCR,huge,wb,nt,O2,985008719
PAPI_L3_TCR,huge,wb,nt,O2.double,985008897
PAPI_L3_TCR,huge,wb,nt,O2.stride,1970019437
PAPI_L3_TCR,huge,wc,t,O2,1924493
PAPI_L3_TCR,huge,wc,t,O2.double,1924307
PAPI_L3_TCR,huge,wc,t,O2.stride,3847804
PAPI_L3_TCR,huge,wc,nt,O2,1920745
PAPI_L3_TCR,huge,wc,nt,O2.double,1920895
PAPI_L3_TCR,huge,wc,nt,O2.stride,3840686
PAPI_L3_TCR,huge,unc,t,O2,1924479
PAPI_L3_TCR,huge,unc,t,O2.double,1924502
PAPI_L3_TCR,huge,unc,t,O2.stride,3848170
PAPI_L3_TCR,huge,unc,nt,O2,1924402
PAPI_L3_TCR,huge,unc,nt,O2.double,1924204
PAPI_L3_TCR,huge,unc,nt,O2.stride,3847868
PAPI_L3_TCR,small,wb,t,O2,984977173
PAPI_L3_TCR,small,wb,t,O2.double,984976695
PAPI_L3_TCR,small,wb,t,O2.stride,1969949958
PAPI_L3_TCR,small,wb,nt,O2,984977018
PAPI_L3_TCR,small,wb,nt,O2.double,984975191
PAPI_L3_TCR,small,wb,nt,O2.stride,1969950209
PAPI_L3_TCR,small,wc,t,O2,1475
PAPI_L3_TCR,small,wc,t,O2.double,2316
PAPI_L3_TCR,small,wc,t,O2.stride,1552
PAPI_L3_TCR,small,wc,nt,O2,438
PAPI_L3_TCR,small,wc,nt,O2.double,543
PAPI_L3_TCR,small,wc,nt,O2.stride,940
PAPI_L3_TCR,small,unc,t,O2,1449
PAPI_L3_TCR,small,unc,t,O2.double,2209
PAPI_L3_TCR,small,unc,t,O2.stride,1946
PAPI_L3_TCR,small,unc,nt,O2,2341
PAPI_L3_TCR,small,unc,nt,O2.double,2095
PAPI_L3_TCR,small,unc,nt,O2.stride,2804
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2,1966090255
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.double,1966090241
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.stride,1966100216
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2,1966090521
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.double,1966090178
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.stride,1966100291
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2,1966202521
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.double,1966202761
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.stride,1966209127
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2,1966092322
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.double,1966091868
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.stride,1966105997
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2,1966202605
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.double,1966202739
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.stride,1966209181
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2,1966202829
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.double,1966200787
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.stride,1966209494
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2,1966083045
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.double,1966083164
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.stride,1966085705
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2,1966083521
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.double,1966083052
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.stride,1966086041
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2,1966202434
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.double,1966202332
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.stride,1966209125
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2,1966087757
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.double,1966087894
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.stride,1966098888
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2,1966202418
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.double,1966202260
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.stride,1966208937
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2,1966202245
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.double,1966200788
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.stride,1966208769
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2,985013735
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.double,985009286
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.stride,1970019348
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2,985009656
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.double,985009434
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.stride,1970018700
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2,1968004439
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.double,1968004769
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.stride,1969928036
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2,1136082498
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.double,1142196412
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.stride,1969972989
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2,1968004667
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.double,1968004344
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.stride,1969928083
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2,1968004562
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.double,1968004646
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.stride,1969927300
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2,984974999
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.double,984976446
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.stride,1969950717
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2,984976172
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.double,984984220
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.stride,1969950205
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2,1966081075
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.double,1966081579
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.stride,1966082566
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2,1134130701
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.double,1139929143
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.stride,1966133975
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2,1966081886
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.double,1966082753
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.stride,1966082906
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2,1966083138
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.double,1966081854
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.stride,1966083042
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2,985003882
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.double,985004190
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.stride,1970008989
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2,985004299
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.double,985004129
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.stride,1970006011
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2,1924113
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.double,1924173
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.stride,3847057
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2,1920640
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.double,1920338
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.stride,3840290
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2,1924478
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.double,1924045
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.stride,3846710
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2,1924275
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.double,1923897
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.stride,3847253
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2,984975521
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.double,984974827
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.stride,1969950235
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2,984975496
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.double,984976065
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.stride,1969951117
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2,1269
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.double,1569
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.stride,2018
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2,371
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.double,426
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.stride,569
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2,1298
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.double,1434
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.stride,1988
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2,1631
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.double,1389
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.stride,2057
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2,985004183
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.double,985003970
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.stride,1970008294
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2,985004040
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.double,985003898
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.stride,1970008651
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2,1924382
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.double,1924015
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.stride,3847236
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2,1920705
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.double,1920531
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.stride,3840655
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2,1924221
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.double,1923997
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.stride,3847585
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2,1923953
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.double,1924138
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.stride,3847412
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2,984975628
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.double,984975268
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.stride,1969950562
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2,984976188
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.double,984975120
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.stride,1969952835
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2,2012
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.double,2956
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.stride,1463
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2,429
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.double,315
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.stride,229
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2,3338
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.double,1485
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.stride,3054
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2,2013
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.double,1332
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.stride,3229
PAPI_TOT_CYC,huge,wb,t,O2,19589515883
PAPI_TOT_CYC,huge,wb,t,O2.double,19647419889
PAPI_TOT_CYC,huge,wb,t,O2.stride,38779099047
PAPI_TOT_CYC,huge,wb,nt,O2,20373118351
PAPI_TOT_CYC,huge,wb,nt,O2.double,19512891903
PAPI_TOT_CYC,huge,wb,nt,O2.stride,39003916062
PAPI_TOT_CYC,huge,wc,t,O2,413536450072
PAPI_TOT_CYC,huge,wc,t,O2.double,413536370487
PAPI_TOT_CYC,huge,wc,t,O2.stride,432970185116
PAPI_TOT_CYC,huge,wc,nt,O2,23745719623
PAPI_TOT_CYC,huge,wc,nt,O2.double,22859272653
PAPI_TOT_CYC,huge,wc,nt,O2.stride,50219096835
PAPI_TOT_CYC,huge,unc,t,O2,413540621212
PAPI_TOT_CYC,huge,unc,t,O2.double,413544332268
PAPI_TOT_CYC,huge,unc,t,O2.stride,432969451046
PAPI_TOT_CYC,huge,unc,nt,O2,413556479252
PAPI_TOT_CYC,huge,unc,nt,O2.double,407526007750
PAPI_TOT_CYC,huge,unc,nt,O2.stride,433033128325
PAPI_TOT_CYC,small,wb,t,O2,5601114980
PAPI_TOT_CYC,small,wb,t,O2.double,5616393079
PAPI_TOT_CYC,small,wb,t,O2.stride,10809208654
PAPI_TOT_CYC,small,wb,nt,O2,7256846650
PAPI_TOT_CYC,small,wb,nt,O2.double,5540366302
PAPI_TOT_CYC,small,wb,nt,O2.stride,11999617005
PAPI_TOT_CYC,small,wc,t,O2,413065738665
PAPI_TOT_CYC,small,wc,t,O2.double,413132331937
PAPI_TOT_CYC,small,wc,t,O2.stride,433196949981
PAPI_TOT_CYC,small,wc,nt,O2,23970401404
PAPI_TOT_CYC,small,wc,nt,O2.double,23341349886
PAPI_TOT_CYC,small,wc,nt,O2.stride,50856339899
PAPI_TOT_CYC,small,unc,t,O2,413065167694
PAPI_TOT_CYC,small,unc,t,O2.double,413112849759
PAPI_TOT_CYC,small,unc,t,O2.stride,433226929142
PAPI_TOT_CYC,small,unc,nt,O2,413100451430
PAPI_TOT_CYC,small,unc,nt,O2.double,407759346055
PAPI_TOT_CYC,small,unc,nt,O2.stride,433283500455
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2,14993430597
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.double,15940826919
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.stride,33635624181
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2,15226424954
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.double,15846599142
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.stride,33701706209
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2,83188755
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.double,86010550
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.stride,139473878
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2,49448054
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.double,52272200
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.stride,99470842
