"name","run.no.in.std.order","run.no","run.no.std.rp","size","overhead","temp","Blocks"
"8532","194",8532,"194.44","12","32","t",".44"
"8533","112",8533,"112.44","14","0","t",".44"
"8534","130",8534,"130.44","4","2","t",".44"
"8535","173",8535,"173.44","5","16","t",".44"
"8536","118",8536,"118.44","6","1","t",".44"
"8537","78",8537,"78.44","8","16","n",".44"
"8538","100",8538,"100.44","2","0","t",".44"
"8539","134",8539,"134.44","8","2","t",".44"
"8540","21",8540,"21.44","7","1","n",".44"
"8541","51",8541,"51.44","9","4","n",".44"
"8542","42",8542,"42.44","14","2","n",".44"
"8543","11",8543,"11.44","11","0","n",".44"
"8544","137",8544,"137.44","11","2","t",".44"
"8545","107",8545,"107.44","9","0","t",".44"
"8546","41",8546,"41.44","13","2","n",".44"
"8547","196",8547,"196.44","14","32","t",".44"
"8548","87",8548,"87.44","3","32","n",".44"
"8549","38",8549,"38.44","10","2","n",".44"
"8550","96",8550,"96.44","12","32","n",".44"
"8551","14",8551,"14.44","14","0","n",".44"
"8552","43",8552,"43.44","1","4","n",".44"
"8553","102",8553,"102.44","4","0","t",".44"
"8554","19",8554,"19.44","5","1","n",".44"
"8555","4",8555,"4.44","4","0","n",".44"
"8556","7",8556,"7.44","7","0","n",".44"
"8557","71",8557,"71.44","1","16","n",".44"
"8558","16",8558,"16.44","2","1","n",".44"
"8559","59",8559,"59.44","3","8","n",".44"
"8560","24",8560,"24.44","10","1","n",".44"
"8561","176",8561,"176.44","8","16","t",".44"
"8562","93",8562,"93.44","9","32","n",".44"
"8563","27",8563,"27.44","13","1","n",".44"
"8564","66",8564,"66.44","10","8","n",".44"
"8565","34",8565,"34.44","6","2","n",".44"
"8566","193",8566,"193.44","11","32","t",".44"
"8567","114",8567,"114.44","2","1","t",".44"
"8568","60",8568,"60.44","4","8","n",".44"
"8569","189",8569,"189.44","7","32","t",".44"
"8570","125",8570,"125.44","13","1","t",".44"
"8571","10",8571,"10.44","10","0","n",".44"
"8572","37",8572,"37.44","9","2","n",".44"
"8573","186",8573,"186.44","4","32","t",".44"
"8574","110",8574,"110.44","12","0","t",".44"
"8575","162",8575,"162.44","8","8","t",".44"
"8576","180",8576,"180.44","12","16","t",".44"
"8577","97",8577,"97.44","13","32","n",".44"
"8578","47",8578,"47.44","5","4","n",".44"
"8579","113",8579,"113.44","1","1","t",".44"
"8580","122",8580,"122.44","10","1","t",".44"
"8581","158",8581,"158.44","4","8","t",".44"
"8582","192",8582,"192.44","10","32","t",".44"
"8583","149",8583,"149.44","9","4","t",".44"
"8584","81",8584,"81.44","11","16","n",".44"
"8585","144",8585,"144.44","4","4","t",".44"
"8586","58",8586,"58.44","2","8","n",".44"
"8587","9",8587,"9.44","9","0","n",".44"
"8588","23",8588,"23.44","9","1","n",".44"
"8589","12",8589,"12.44","12","0","n",".44"
"8590","39",8590,"39.44","11","2","n",".44"
"8591","67",8591,"67.44","11","8","n",".44"
"8592","195",8592,"195.44","13","32","t",".44"
"8593","184",8593,"184.44","2","32","t",".44"
"8594","94",8594,"94.44","10","32","n",".44"
"8595","46",8595,"46.44","4","4","n",".44"
"8596","36",8596,"36.44","8","2","n",".44"
"8597","126",8597,"126.44","14","1","t",".44"
"8598","153",8598,"153.44","13","4","t",".44"
"8599","190",8599,"190.44","8","32","t",".44"
"8600","54",8600,"54.44","12","4","n",".44"
"8601","32",8601,"32.44","4","2","n",".44"
"8602","101",8602,"101.44","3","0","t",".44"
"8603","187",8603,"187.44","5","32","t",".44"
"8604","140",8604,"140.44","14","2","t",".44"
"8605","159",8605,"159.44","5","8","t",".44"
"8606","86",8606,"86.44","2","32","n",".44"
"8607","105",8607,"105.44","7","0","t",".44"
"8608","121",8608,"121.44","9","1","t",".44"
"8609","6",8609,"6.44","6","0","n",".44"
"8610","63",8610,"63.44","7","8","n",".44"
"8611","138",8611,"138.44","12","2","t",".44"
"8612","26",8612,"26.44","12","1","n",".44"
"8613","69",8613,"69.44","13","8","n",".44"
"8614","45",8614,"45.44","3","4","n",".44"
"8615","174",8615,"174.44","6","16","t",".44"
"8616","22",8616,"22.44","8","1","n",".44"
"8617","117",8617,"117.44","5","1","t",".44"
"8618","124",8618,"124.44","12","1","t",".44"
"8619","85",8619,"85.44","1","32","n",".44"
"8620","17",8620,"17.44","3","1","n",".44"
"8621","33",8621,"33.44","5","2","n",".44"
"8622","106",8622,"106.44","8","0","t",".44"
"8623","44",8623,"44.44","2","4","n",".44"
"8624","75",8624,"75.44","5","16","n",".44"
"8625","174",8625,"174.45","6","16","t",".45"
"8626","17",8626,"17.45","3","1","n",".45"
"8627","70",8627,"70.45","14","8","n",".45"
"8628","43",8628,"43.45","1","4","n",".45"
"8629","167",8629,"167.45","13","8","t",".45"
"8630","54",8630,"54.45","12","4","n",".45"
"8631","192",8631,"192.45","10","32","t",".45"
"8632","172",8632,"172.45","4","16","t",".45"
"8633","171",8633,"171.45","3","16","t",".45"
"8634","130",8634,"130.45","4","2","t",".45"
"8635","56",8635,"56.45","14","4","n",".45"
"8636","3",8636,"3.45","3","0","n",".45"
"8637","173",8637,"173.45","5","16","t",".45"
"8638","107",8638,"107.45","9","0","t",".45"
"8639","164",8639,"164.45","10","8","t",".45"
"8640","35",8640,"35.45","7","2","n",".45"
"8641","123",8641,"123.45","11","1","t",".45"
"8642","40",8642,"40.45","12","2","n",".45"
"8643","100",8643,"100.45","2","0","t",".45"
"8644","26",8644,"26.45","12","1","n",".45"
"8645","38",8645,"38.45","10","2","n",".45"
"8646","124",8646,"124.45","12","1","t",".45"
"8647","101",8647,"101.45","3","0","t",".45"
"8648","183",8648,"183.45","1","32","t",".45"
"8649","63",8649,"63.45","7","8","n",".45"
"8650","24",8650,"24.45","10","1","n",".45"
"8651","142",8651,"142.45","2","4","t",".45"
"8652","108",8652,"108.45","10","0","t",".45"
"8653","128",8653,"128.45","2","2","t",".45"
"8654","15",8654,"15.45","1","1","n",".45"
"8655","127",8655,"127.45","1","2","t",".45"
"8656","92",8656,"92.45","8","32","n",".45"
"8657","5",8657,"5.45","5","0","n",".45"
"8658","19",8658,"19.45","5","1","n",".45"
"8659","46",8659,"46.45","4","4","n",".45"
"8660","145",8660,"145.45","5","4","t",".45"
"8661","49",8661,"49.45","7","4","n",".45"
"8662","13",8662,"13.45","13","0","n",".45"
"8663","160",8663,"160.45","6","8","t",".45"
"8664","85",8664,"85.45","1","32","n",".45"
"8665","151",8665,"151.45","11","4","t",".45"
"8666","131",8666,"131.45","5","2","t",".45"
"8667","105",8667,"105.45","7","0","t",".45"
"8668","50",8668,"50.45","8","4","n",".45"
"8669","51",8669,"51.45","9","4","n",".45"
"8670","148",8670,"148.45","8","4","t",".45"
"8671","58",8671,"58.45","2","8","n",".45"
"8672","136",8672,"136.45","10","2","t",".45"
"8673","152",8673,"152.45","12","4","t",".45"
"8674","71",8674,"71.45","1","16","n",".45"
"8675","91",8675,"91.45","7","32","n",".45"
"8676","61",8676,"61.45","5","8","n",".45"
"8677","139",8677,"139.45","13","2","t",".45"
"8678","112",8678,"112.45","14","0","t",".45"
"8679","80",8679,"80.45","10","16","n",".45"
"8680","69",8680,"69.45","13","8","n",".45"
"8681","121",8681,"121.45","9","1","t",".45"
"8682","12",8682,"12.45","12","0","n",".45"
"8683","196",8683,"196.45","14","32","t",".45"
"8684","138",8684,"138.45","12","2","t",".45"
"8685","84",8685,"84.45","14","16","n",".45"
"8686","78",8686,"78.45","8","16","n",".45"
"8687","60",8687,"60.45","4","8","n",".45"
"8688","97",8688,"97.45","13","32","n",".45"
"8689","113",8689,"113.45","1","1","t",".45"
"8690","87",8690,"87.45","3","32","n",".45"
"8691","55",8691,"55.45","13","4","n",".45"
"8692","189",8692,"189.45","7","32","t",".45"
"8693","8",8693,"8.45","8","0","n",".45"
"8694","118",8694,"118.45","6","1","t",".45"
"8695","18",8695,"18.45","4","1","n",".45"
"8696","65",8696,"65.45","9","8","n",".45"
"8697","137",8697,"137.45","11","2","t",".45"
"8698","88",8698,"88.45","4","32","n",".45"
"8699","95",8699,"95.45","11","32","n",".45"
"8700","162",8700,"162.45","8","8","t",".45"
"8701","175",8701,"175.45","7","16","t",".45"
"8702","110",8702,"110.45","12","0","t",".45"
"8703","176",8703,"176.45","8","16","t",".45"
"8704","184",8704,"184.45","2","32","t",".45"
"8705","179",8705,"179.45","11","16","t",".45"
"8706","104",8706,"104.45","6","0","t",".45"
"8707","129",8707,"129.45","3","2","t",".45"
"8708","75",8708,"75.45","5","16","n",".45"
"8709","133",8709,"133.45","7","2","t",".45"
"8710","33",8710,"33.45","5","2","n",".45"
"8711","22",8711,"22.45","8","1","n",".45"
"8712","81",8712,"81.45","11","16","n",".45"
"8713","83",8713,"83.45","13","16","n",".45"
"8714","165",8714,"165.45","11","8","t",".45"
"8715","47",8715,"47.45","5","4","n",".45"
"8716","155",8716,"155.45","1","8","t",".45"
"8717","153",8717,"153.45","13","4","t",".45"
"8718","79",8718,"79.45","9","16","n",".45"
"8719","144",8719,"144.45","4","4","t",".45"
"8720","48",8720,"48.45","6","4","n",".45"
"8721","45",8721,"45.45","3","4","n",".45"
"8722","122",8722,"122.45","10","1","t",".45"
"8723","140",8723,"140.45","14","2","t",".45"
"8724","23",8724,"23.45","9","1","n",".45"
"8725","44",8725,"44.45","2","4","n",".45"
"8726","16",8726,"16.45","2","1","n",".45"
"8727","134",8727,"134.45","8","2","t",".45"
"8728","150",8728,"150.45","10","4","t",".45"
"8729","177",8729,"177.45","9","16","t",".45"
"8730","149",8730,"149.45","9","4","t",".45"
"8731","41",8731,"41.45","13","2","n",".45"
"8732","29",8732,"29.45","1","2","n",".45"
"8733","27",8733,"27.45","13","1","n",".45"
"8734","161",8734,"161.45","7","8","t",".45"
"8735","166",8735,"166.45","12","8","t",".45"
"8736","11",8736,"11.45","11","0","n",".45"
"8737","115",8737,"115.45","3","1","t",".45"
"8738","158",8738,"158.45","4","8","t",".45"
"8739","163",8739,"163.45","9","8","t",".45"
"8740","114",8740,"114.45","2","1","t",".45"
"8741","141",8741,"141.45","1","4","t",".45"
"8742","31",8742,"31.45","3","2","n",".45"
"8743","190",8743,"190.45","8","32","t",".45"
"8744","120",8744,"120.45","8","1","t",".45"
"8745","2",8745,"2.45","2","0","n",".45"
"8746","99",8746,"99.45","1","0","t",".45"
"8747","94",8747,"94.45","10","32","n",".45"
"8748","77",8748,"77.45","7","16","n",".45"
